110.00,, 26.64,, 14.77,, 34.57,, 0.69,, NONE,, 0.00, 
110.00,, 28.46,, 22.22,, 28.37,, 0.69,, NONE,, 0.00, 
110.00,, 34.99,, 20.35,, 26.76,, 0.69,, NONE,, 0.00, 
110.00,, 34.12,, 21.11,, 23.44,, 0.69,, NONE,, 0.00, 
110.00,, 30.05,, 20.52,, 34.80,, 0.69,, NONE,, 0.00, 
110.00,, 30.86,, 18.52,, 30.79,, 0.69,, NONE,, 0.00, 
110.00,, 26.59,, 20.77,, 32.00,, 0.69,, NONE,, 0.00, 
110.00,, 33.28,, 20.96,, 30.35,, 0.69,, NONE,, 0.00, 
110.00,, 34.68,, 20.45,, 29.31,, 0.69,, NONE,, 0.00, 
110.00,, 30.75,, 13.18,, 24.00,, 0.65,, NONE,, 0.00, 
110.00,, 28.84,, 10.81,, 24.81,, 0.65,, NONE,, 0.00, 
110.00,, 33.05,, 10.56,, 25.62,, 0.65,, NONE,, 0.00, 
110.00,, 9.30,, 17.31,, 24.25,, 0.78,, NONE,, 0.00, 
110.00,, 13.62,, 14.59,, 24.89,, 0.78,, NONE,, 0.00, 
110.00,, 13.40,, 16.48,, 23.71,, 0.78,, NONE,, 0.00, 
110.00,, 9.89,, 19.00,, 23.33,, 0.78,, NONE,, 0.00, 
110.00,, 7.87,, 19.89,, 26.94,, 0.78,, NONE,, 0.00, 
110.00,, 14.98,, 15.05,, 23.19,, 0.78,, NONE,, 0.00, 
110.00,, 15.96,, 13.17,, 24.21,, 0.78,, NONE,, 0.00, 
